image_folder,image,folder,voucher_prefix,imag_numbers,IMG_,Dorsal,Ventral,.JPG,image_path1,image_path2,status,family,subfamily,tribe,subtribe,genus,species,genus_species,subspecies,voucher,number_specimens,sex,country,ADM1,ADM2,site_specific,locality_general,elev_min,elev_max,elev_unit,lat_deg,lat_min,lat_sec,lat_ort,lon_deg,lon_min,lon_sec,lon_ort,Date,Day,month_,Year,collector,genitalia_dissection,collection,record_status,comments_public,comments_private,databaser,DNA_voucher,other_prep,Full Path Merged 1,Full Path Merged 2,,,,,,,Image_quality,Reason why,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,334,634",IMG_,4633,4634,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4633.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4634.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149629,1,male,Brazil,Mato Grosso,N/A,Coxim,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A, N/A,Dec,1959,"Weber, B.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4633.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4634.JPG,,,,,,,Yes,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,354,636",IMG_,4635,4636,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4635.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4636.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149630,1,male,Ecuador,Pichincha,N/A,Pichincha,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,Apr,1979,"Jenkins, D. W.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4635.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4636.JPG,,,,,,,Yes,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,374,638",IMG_,4637,4638,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4637.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4638.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149631,1,male,Brazil,Santa Catarina,N/A,Sao Bento do Sul,Sao Bento do Sul,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A,10,Mar, N/A,"Jenkins, D. W.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4637.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4638.JPG,,,,,,,Yes,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,394,640",IMG_,4639,4640,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4639.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4640.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149632,1,male,Brazil,Pará,N/A,Maranhão,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A, N/A, N/A, N/A,"Orchard, L.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4639.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4640.JPG,,,,,,,Yes,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,414,642",IMG_,4641,4642,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4641.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4642.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149633,1,female,Brazil,Maranhão,N/A,São Luiz,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A, N/A, N/A, N/A, N/A,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4641.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4642.JPG,,,,,,,Yes,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,434,644",IMG_,4643,4644,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4643.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4644.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149634,1,female,Brazil,Maranhão,N/A,São Luiz,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A, N/A, N/A, N/A,"Orchard, L.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4643.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4644.JPG,,,,,,,Yes,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,454,646",IMG_,4645,4646,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4645.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4646.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149635,1,female,Brazil,Pará,N/A,Maranhão,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A, N/A, N/A, N/A,"Orchard, L.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4645.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4646.JPG,,,,,,,Yes,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,474,648",IMG_,4647,4648,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4647.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4648.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149636,1,female,Brazil,Pará,N/A,Óbidos,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A, N/A,Nov,1953,"Kesselring, G.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4647.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4648.JPG,,,,,,,Yes,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,494,650",IMG_,4649,4650,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4649.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4650.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149637,1,female,Brazil,Maranhão,N/A,São Luiz,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A, N/A, N/A, N/A,"Orchard, L.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4649.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4650.JPG,,,,,,,Yes,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,514,652",IMG_,4651,4652,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4651.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4652.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149638,1,female,Brazil,Santa Catarina,N/A,Brusque,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A,10,Jun,1968,"Becker, V.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4651.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4652.JPG,,,,,,,Yes,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,534,654",IMG_,4653,4654,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4653.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4654.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149639,1,female,Brazil,Rio Grande do Sul,N/A,Pelotas,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A,29,Oct,1967,"Becker, V.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4653.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4654.JPG,,,,,,,No,Slight fraying to upper right wing tip,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,554,656",IMG_,4655,4656,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4655.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4656.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149640,1,female,Brazil,Minas Gerais,N/A,Nova Lima,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A, N/A,Aug,1959,"Callaghan, C. J.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4655.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4656.JPG,,,,,,,No,Damage to both upper wing tips,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,574,658",IMG_,4657,4658,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4657.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4658.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149641,1,female,Brazil,Paraná,N/A,Paraná,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A, N/A,Oct,1944, N/A,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4657.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4658.JPG,,,,,,,Yes,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,594,660",IMG_,4659,4660,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4659.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4660.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149642,1,female,Brazil,Paraná,N/A,Caviuna,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A, N/A,Jan,1944, N/A,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4659.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4660.JPG,,,,,,,Yes,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,614,662",IMG_,4661,4662,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4661.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4662.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149643,1,female,Brazil,Paraná,N/A,Caviuna,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A, N/A,Nov,1943, N/A,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4662.JPG,,,,,,,N/A,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,634,664",IMG_,4663,4664,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4663.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4664.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149644,1,female,Brazil,Not located,N/A,‘Brazil’,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A, N/A, N/A, N/A, N/A,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4663.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4664.JPG,,,,,,,Yes,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,654,666",IMG_,4665,4666,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4665.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4666.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149645,1,female,Brazil,Santa Catarina,N/A,Curitibanos,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A,29,Apr,1958, N/A,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4665.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4666.JPG,,,,,,,Yes,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,674,668",IMG_,4667,4668,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4667.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4668.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149646,1,female,Brazil,Santa Catarina,N/A,Sao Bento do Sul,Sao Bento do Sul,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A,10,Mar,1984,"Jenkins, D. W.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4667.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4668.JPG,,,,,,,Yes,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,694,670",IMG_,4669,4670,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4669.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4670.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149647,1,female,Brazil,Santa Catarina,N/A,Sao Bento do Sul,Sao Bento do Sul,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A,10,Mar,1984,"Jenkins, D. W.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4669.JPG,N/A,,,,,,,Yes,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,714,672",IMG_,4671,4672,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4671.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4672.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149648,1,female,Peru,Not located,N/A,No determinado,No determinada,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A,13,Nov,1969,"Schirmer, G. F.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4672.JPG,,,,,,,N/A,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,734,674",IMG_,4673,4674,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4673.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4674.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149649,1,female,Brazil,Santa Catarina,N/A,Sao Bento do Sul,Sao Bento do Sul,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A,10,Mar,1984,"Jenkins, D. W.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,754,676",IMG_,4675,4676,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4675.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4676.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149650,1,female,Brazil,Rio Grande do Sul,N/A,Catarina,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A,3,Feb,1961,J. A. E.,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4675.JPG,N/A,,,,,,,No,Positioned on side,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,774,678",IMG_,4677,4678,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4677.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4678.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149651,1,female,Brazil,Paraná,N/A,Ponta Grossa,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A, N/A,Oct,1953,J. K.,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,794,680",IMG_,4679,4680,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4679.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4680.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149652,1,male,Ecuador,Napo,N/A,Rio Coca,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A, N/A,Jun,1971,Lafebre R. de la,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4679.JPG,N/A,,,,,,,Yes,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,814,682",IMG_,4681,4682,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4681.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4682.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149653,1,male,Ecuador,Napo,N/A,Rio Coca,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A, N/A,Jun,1971,Lafebre R. de la,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-006/UF_museum_data_2023/Battus polydamas/Marcela Diaz/20230609/IMG_4682.JPG,,,,,,,Yes,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,834,684",IMG_,4683,4684,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4683.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4684.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149654,1,male,Ecuador,El Oro,N/A,Piedras,Arenillas-Piñas rd.,150,150,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8,Jul,1941,D. B. L.,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,854,686",IMG_,4685,4686,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4685.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4686.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149655,1,female,Ecuador,Guayas,N/A,Naranjal,N/A,50,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, N/A,Mar,1971,Lafebre R. de la,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,874,688",IMG_,4687,4688,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4687.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4688.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149656,1,male,Ecuador,El Oro,N/A,Piedras,Arenillas-Piñas rd.,150,150,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8,Jul,1941,D. B. L.,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,894,690",IMG_,4689,4690,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4689.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4690.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149657,1,male,Ecuador,Napo,N/A,Rio Coca,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A, N/A,Jun,1971,Lafebre R. de la,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,914,692",IMG_,4691,4692,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4691.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4692.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149658,1,male,Ecuador,Napo,N/A,Rio Coca,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A, N/A,Jun,1971,Lafebre R. de la,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,,,,,,
Marcela Diaz\20230609,Marcela Diaz,20230609,FLMNH-MGCL,"46,934,694",IMG_,4693,4694,.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4693.JPG,Battus polydamas/Marcela Diaz/20230609/IMG_4694.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1149659,1,male,Ecuador,Guayas,N/A,Naranjal,N/A,50,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, N/A,Mar,1971,Lafebre R. de la,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,,,,,,
